posted,neighborhood,location,post title,number bedrooms,sqft,URL,price,lat,long
2020-02-23 18:50, (FORWARD TOWNSHIP),40.201677;-79.915366,2 BEDROOM HOUSE,2,1100.0,https://pittsburgh.craigslist.org/apa/d/monongahela-2-bedroom-house/7081125379.html,650,40.201677000000004,-79.915366
2020-02-23 18:48, (Shadyside - 5855 Pierce),40.457786;-79.930049,Updated House - 3br (+ office/study or 4th bedroom) - July 1st,,,https://pittsburgh.craigslist.org/apa/d/pittsburgh-updated-house-3br-office/7081124173.html,2100,40.457786,-79.930049
2020-02-23 18:47," (Murrysville, PA)",40.446700;-79.684200,"240 Ridge Ln,This Nicely 2 Beds 2 Baths For Rent To Own.",2,,https://pittsburgh.craigslist.org/apa/d/murrysville-240-ridge-lnthis-nicely-2/7081112508.html,715,40.4467,-79.6842
2020-02-23 18:39," (Monroeville, PA)",40.429000;-79.762300,"724 Greenleaf Dr, 3BR&1.5BA Rent To Own Home.",3,,https://pittsburgh.craigslist.org/apa/d/monroeville-724-greenleaf-dr-3br15ba/7081112222.html,825,40.429,-79.7623
2020-02-23 18:39," (highland Park, 15206)",40.472300;-79.913200,Stunning One- Bedroom--Prime Location!!!,1,900.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-stunning-one-bedroom-prime/7079483560.html,1000,40.4723,-79.9132
2020-02-23 18:39," (highland Park, 15206)",40.472300;-79.913200,Stunning Two- Bedroom--Prime Location!!!,2,1050.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-stunning-two-bedroom-prime/7079483660.html,1050,40.4723,-79.9132
2020-02-23 18:34," (Pittsburgh, PA)",40.548800;-80.047400,"275 Arcadia Dr, The Huge Master 4 Beds 2.5 Baths For Rent To Own.",4,,https://pittsburgh.craigslist.org/apa/d/pittsburgh-275-arcadia-dr-the-huge/7081059704.html,960,40.5488,-80.0474
2020-02-23 18:30, (14 & 14 1/2 Run Street),40.413522;-80.093310,2 Home Investment Opportunity!  | Carnegie,3,,https://pittsburgh.craigslist.org/reb/d/carnegie-2-home-investment-opportunity/7081115125.html,180000,40.413522,-80.09331
2020-02-23 18:30, (Squirrel Hill / Murry Ave @ Forward Ave),40.428549;-79.924164,★Available NOW--AC--Hardwood Floors--Closet Space--Heat Incld!★,1,770.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-now-ac-hardwood/7081095157.html,1295,40.428549,-79.924164
2020-02-23 18:26, (Arnold PA),40.561600;-79.712900,House for rent,2,1200.0,https://pittsburgh.craigslist.org/apa/d/new-kensington-house-for-rent/7072157825.html,850,40.5616,-79.7129
2020-02-23 18:26, (Arnold PA),40.561600;-79.712900,House for rent,2,1200.0,https://pittsburgh.craigslist.org/apa/d/new-kensington-house-for-rent/7066289483.html,850,40.5616,-79.7129
2020-02-23 18:26, (Regent  Square - Frick Park),40.443126;-79.889681,"All Utilities Included, Easy Access to Oakland & Downtown, Aug 1st",1,685.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-all-utilities-included-easy/7067945971.html,1015,40.443126,-79.88968100000001
2020-02-23 18:25," (30 Buena Vista Drive, Delmont, PA 15626)",40.407020;-79.590840,Lovely Split-Level in Delmont!  | Murrysville,4,,https://pittsburgh.craigslist.org/reb/d/delmont-lovely-split-level-in-delmont/7081112698.html,159000,40.40702,-79.59084
2020-02-23 18:19, (1213 Clear Springs Drive),40.293854;-80.183226,Stunning Upgraded Townhouse in Cecil | Washington,3,,https://pittsburgh.craigslist.org/reb/d/muse-stunning-upgraded-townhouse-in/7081109327.html,319900,40.293853999999996,-80.183226
2020-02-23 18:19," (FOREST HILLS , PITTSBURGH)",40.415287;-79.846487,2/3 BR HARDWOOD LOTS OF UPDATES,2,,https://pittsburgh.craigslist.org/apa/d/east-pittsburgh-2-3-br-hardwood-lots-of/7075203469.html,997,40.415287,-79.846487
2020-02-23 18:17," (Shadyside,OAKLAND,Friendship,HIGHLAND PK)",40.472300;-79.913200,"LARGE Selection Apartments/SATURDAY Showings, CALL Forbes Management",,,https://pittsburgh.craigslist.org/apa/d/large-selection-apartments-saturday/7081098538.html,795,40.4723,-79.9132
